대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
전남광주통합특별시 동구 소태동 573-23번지,12210,11900,0,0573,0023,1065126610,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 7-4 (소태동),,,,,0,122104277044,11901,0,7,4,,0,주건축물,0,90.24,0,131.82,131.82,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,1,3.14,131.82,0,0,0,0,0,0,0,0,19780923,,19781208,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-24번지,12210,11900,0,0573,0024,1065126613,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 11-5 (소태동),,,,,0,122104277044,11901,0,11,5,,1,부속건축물,0,4.19,0,0,4.19,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-24번지,12210,11900,0,0573,0024,1065126614,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 11-5 (소태동),,,,,0,122104277044,11901,0,11,5,,1,부속건축물,0,3,0,0,3,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-24번지,12210,11900,0,0573,0024,1065126612,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 11-5 (소태동),,,,,0,122104277044,11901,0,11,5,,0,주건축물,0,81.17,0,146.39,130.03,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,3,0,2,1,0,0,2,7.19,146.39,0,0,0,0,0,0,0,0,19780926,,19790227,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-25번지,12210,11900,0,0573,0025,1065126615,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 9-1 (소태동),,,,,0,122104277044,11901,0,9,1,,0,주건축물,0,0,0,125.48,0,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,0,0,2,0,0,0,0,0,125.48,0,0,0,0,0,0,0,0,19780921,,19781204,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-25번지,12210,11900,0,0573,0025,1065126616,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 9-1 (소태동),,,,,0,122104277044,11901,0,9,1,,1,부속건축물,0,3.27,0,0,3.27,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-25번지,12210,11900,0,0573,0025,1065126617,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 9-1 (소태동),,,,,0,122104277044,11901,0,9,1,,1,부속건축물,0,7.14,0,0,7.14,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-26번지,12210,11900,0,0573,0026,1065126618,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 9 (소태동),,,,,0,122104277044,11901,0,9,0,,0,주건축물,0,68.22,0,96.81,96.81,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,2,4.42,96.81,0,0,0,0,0,0,0,0,19780922,,19781204,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-26번지,12210,11900,0,0573,0026,1065126619,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 9 (소태동),,,,,0,122104277044,11901,0,9,,,1,부속건축물,0,2.28,0,0,2.28,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-26번지,12210,11900,0,0573,0026,1065126620,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 9 (소태동),,,,,0,122104277044,11901,0,9,,,1,부속건축물,0,2.14,0,0,2.14,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-28번지,12210,11900,0,0573,0028,1065126622,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 7 (소태동),,,,,0,122104277044,11901,0,7,0,,1,부속건축물,0,1.62,0,0,1.62,0,11,벽돌구조,,01000,단독주택,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-28번지,12210,11900,0,0573,0028,1065126621,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 7 (소태동),,,,,0,122104277044,11901,0,7,,,0,주건축물,108,63.03,58.36,115.35,106.8,99,11,벽돌구조,세벽조,04000,제2종근린생활시설,"단독주택, 제2종근린생활시설",10,(철근)콘크리트,스라브,0,2,0,2,1,0,0,1,1.62,115.35,0,0,0,0,0,0,0,0,19781011,,19790720,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 575-3번지,12210,11900,0,0575,0003,1065126625,1,일반,2,일반건축물,,,,,,0,,,0,,,,1,부속건축물,0,4.3,0,0,4.3,0,12,블록구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 575-3번지,12210,11900,0,0575,0003,1065126623,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,0,0,100.17,0,0,11,벽돌구조,"세벽조, 세브조",01000,단독주택,단독주택,20,기와,"세와, 스라브",0,0,0,1,0,0,0,0,0,100.17,0,0,0,0,0,0,0,0,19710706,,19721214,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 575-3번지,12210,11900,0,0575,0003,1065126624,1,일반,2,일반건축물,,,,,,0,,,0,,,,1,부속건축물,0,4.63,0,0,4.63,0,12,블록구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 576번지,12210,11900,0,0576,0000,1065126627,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 3-1 (소태동),,,,,0,122104277044,11901,0,3,1,,1,부속건축물,0,1.62,0,0,1.62,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 576번지,12210,11900,0,0576,0000,1065126626,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 3-1 (소태동),,,,,0,122104277044,11901,0,3,1,,0,주건축물,0,79.68,0,133.78,117.93,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,3,0,2,1,0,0,1,1.62,133.78,0,0,0,0,0,0,0,0,19790416,,19790817,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 576-4번지,12210,11900,0,0576,0004,10651130009929,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 4 (소태동),,,,,0,122104277044,11901,0,4,,,0,주건축물,46.8,25.7,54.914529,51.4,51.4,109.82905,21,철근콘크리트구조,철근콘크리트구조,03000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,7.75,2,0,0,0,0,0,51.4,0,0,0,0,0,0,0,0,20140529,,20141029,2014,3590122,건축과,1201,신축신고,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 576-9번지,12210,11900,0,0576,0009,10651130003120,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 3 (소태동),,,,,0,122104277044,11901,0,3,0,,0,주건축물,204,119.585,58.62,467.345,445.345,218.31,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,15.3,5,0,1,0,0,0,467.345,0,0,0,0,1,11.5,2,23,20111129,20111210,20120501,2011,3590085,건축과,1101,신축허가,0,,0,0,,0,,0,20221028,1,
전남광주통합특별시 동구 소태동 577번지,12210,11900,0,0577,0000,10651130008668,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 1 (소태동),,,,,2,122104277044,11901,0,1,,,0,주건축물,620,286.7,46.2419,397.02,397.02,64.0355,31,일반철골구조,일반철골구조,04000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,판넬지붕,0,0,10.95,2,0,0,0,0,0,397.02,0,0,0,0,0,0,3,34.5,20140109,20140123,20140430,2014,3590122,건축과,1101,신축허가,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 577-2번지,12210,11900,0,0577,0002,10651100184569,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 628 (소태동),,,,,0,122103159003,11901,0,628,,창고동,0,주건축물,0,796.88,0,1946.88,1946.88,0,31,일반철골구조,"철골조, 철근콘크리트조",18000,창고시설,창고시설,90,기타지붕,철근콘크리트,0,0,17.7,3,0,0,0,0,0,1946.88,0,0,0,0,0,0,17,200.5,20100429,20100607,20101215,2010,3590075,건축방재과,1101,신축허가,0,,0,0,,0,,0,20221028,1,
전남광주통합특별시 동구 소태동 577-2번지,12210,11900,0,0577,0002,10651100184568,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 628 (소태동),,,,,1,122103159003,11901,0,628,,사무동,0,주건축물,0,391.59,0,672.6,672.6,0,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,"소매점, 사무소",10,(철근)콘크리트,철근콘크리트,0,0,10.35,2,0,0,0,0,0,672.6,0,0,0,0,0,0,17,0,20100429,20100607,20101215,2010,3590075,건축방재과,1101,신축허가,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 578번지,12210,11900,0,0578,0000,10651130008828,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 622 (소태동),,,,,0,122103159003,11901,0,622,0,,0,주건축물,1145,665.42,58.12,5111.13,4526.13,395.29,42,철골철근콘크리트구조,철골철근콘크리트구조,09000,의료시설,"의료시설, 근린생활시설",10,(철근)콘크리트,스라브,0,0,26.3,8,0,1,0,0,0,5111.13,0,0,36,48.21,3,44.5,0,0,20130802,20131010,20140610,2013,3590122,건축과,1101,신축허가,0,,0,0,,0,,0,20221028,1,
전남광주통합특별시 동구 소태동 584번지,12210,11900,0,0584,0000,1065126633,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 638-3 (소태동),,,,,0,122103159003,11901,0,638,3,,0,주건축물,366,215.44,58.8633,675.66,675.66,184.6065,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"점포, 다방, 사무실, 주택",10,(철근)콘크리트,스라브,0,0,0,3,1,0,0,0,0,675.66,0,0,0,0,0,0,0,0,19820226,,19820708,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-3번지,12210,11900,0,0585,0003,1065126636,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로621번길 22 (소태동),,,,,0,122104277043,11901,0,22,0,,0,주건축물,0,58.11,0,99.54,85.59,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,3,0,2,1,0,0,1,1.62,99.54,0,0,0,0,0,0,0,0,19790426,,19790817,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-3번지,12210,11900,0,0585,0003,1065126637,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로621번길 22 (소태동),,,,,0,122104277043,11901,0,22,,,1,부속건축물,0,1.62,0,0,1.62,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-5번지,12210,11900,0,0585,0005,1065126638,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 635 (소태동),,,,,0,122103159003,11901,0,635,,,0,주건축물,316,187.7,59.4,535.7,535.7,169.53,21,철근콘크리트구조,"철근콘크리트조, 세벽조, 경량철골조",03000,제1종근린생활시설,"다방, 사무실, 점포, 창고, 학원",10,(철근)콘크리트,"스라브, 조립식지붕",0,0,10,3,1,0,0,0,0,535.7,0,0,0,0,0,0,0,0,19840611,,19841002,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-6번지,12210,11900,0,0585,0006,1065126639,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 633 (소태동),,,,,0,122103159003,11901,0,633,0,,0,주건축물,152,89.35,58.78,324.57,237.5,156.25,11,벽돌구조,"세벽조, 조립식판넬",01000,단독주택,"대중음식점, 점포, 주택",10,(철근)콘크리트,스라브,0,0,0,3,1,0,0,0,0,324.57,0,0,0,0,0,0,0,0,19821218,,19830426,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-7번지,12210,11900,0,0585,0007,1065126640,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 631-2 (소태동),,,,,0,122103159003,11901,0,631,2,,0,주건축물,0,77.67,0,117.09,117.09,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,1,1.62,117.09,0,0,0,0,0,0,0,0,19790411,,19790731,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-7번지,12210,11900,0,0585,0007,1065126641,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 631-2 (소태동),,,,,0,122103159003,11901,0,631,2,,1,부속건축물,0,1.62,0,0,1.62,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-8번지,12210,11900,0,0585,0008,1065126642,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 631-4 (소태동),,,,,0,122103159003,11901,0,631,4,,0,주건축물,0,69.78,0,109.78,109.78,0,11,벽돌구조,"세벽조, 조립식판넬조",01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,2,3,109.78,0,0,0,0,0,0,0,0,19781117,,19790703,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-8번지,12210,11900,0,0585,0008,1065126644,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 631-4 (소태동),,,,,0,122103159003,11901,0,631,4,,1,부속건축물,0,2,0,0,2,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-8번지,12210,11900,0,0585,0008,1065126643,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 631-4 (소태동),,,,,0,122103159003,11901,0,631,4,,1,부속건축물,0,1,0,0,1,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-9번지,12210,11900,0,0585,0009,1065126645,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 631-3 (소태동),,,,,0,122103159003,11901,0,631,3,,0,주건축물,0,71.13,0,118.47,118.47,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,2,3,118.47,0,0,0,0,0,0,0,0,19790530,,19790921,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-9번지,12210,11900,0,0585,0009,1065126647,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 631-3 (소태동),,,,,0,122103159003,11901,0,631,3,,1,부속건축물,0,1,0,0,1,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-9번지,12210,11900,0,0585,0009,1065126646,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 631-3 (소태동),,,,,0,122103159003,11901,0,631,3,,1,부속건축물,0,2,0,0,2,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-10번지,12210,11900,0,0585,0010,1065126649,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 631-1 (소태동),,,,,0,122103159003,11901,0,631,1,,1,부속건축물,0,0.81,0,0,0.81,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-10번지,12210,11900,0,0585,0010,1065126648,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,78.39,0,137.85,124.65,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,3,0,2,1,0,0,1,0.81,0,0,0,0,0,0,0,0,0,19800226,,19800911,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-11번지,12210,11900,0,0585,0011,1065126650,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 631 (소태동),,,,,0,122103159003,11901,0,631,,,0,주건축물,163,97.22,59.64,482.74,385.28,236.37,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"점포,학원",10,(철근)콘크리트,스라브,0,0,16.55,4,1,0,0,0,0,482.74,0,0,0,0,0,0,0,0,19900608,19900627,19901126,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-12번지,12210,11900,0,0585,0012,1065126651,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 629 (소태동),,,,,0,122103159003,11901,0,629,,,0,주건축물,165,97.29,58.96,429.38,291.87,176.89,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,"다방, 사무실, 일용품소매점, 학원",10,(철근)콘크리트,스라브,0,0,10,3,1,0,0,0,0,429.38,0,0,0,0,0,0,0,0,19881006,19881020,19890424,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 585-23번지,12210,11900,0,0585,0023,1065126663,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 637 (소태동),,,,,0,122103159003,11901,0,637,,,0,주건축물,337,201.97,59.93,1172.14,989.29,293.56,21,철근콘크리트구조,"철근콘크리트조, 조적조",04000,제2종근린생활시설,"휴게음식점, 사무소, 일용품소매점, 주택,의약품판매소",10,(철근)콘크리트,평스라브,0,0,18.6,5,1,1,0,0,0,1172.14,0,0,0,0,2,23,4,46,19960726,19960812,19970226,,,,,,0,,0,0,,0,,0,20260317,0,
전남광주통합특별시 동구 소태동 585-25번지,12210,11900,0,0585,0025,1065126664,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 639 (소태동),,,,,0,122103159003,11901,0,639,0,,0,주건축물,235,140.68,59.86,270.88,270.88,115.27,31,일반철골구조,일반철골구조,04000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,기타지붕(조립식판넬),0,0,14.5,2,0,0,0,0,0,270.88,0,0,0,0,1,11.5,0,0,20031021,20031023,20040109,2003,3590014,건축과,1101,신축허가,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 587번지,12210,11900,0,0587,0000,1065126666,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로621번길 20 (소태동),,,,,0,122104277043,11901,0,20,,,1,부속건축물,0,0.9,0,0,0.9,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 587번지,12210,11900,0,0587,0000,1065126665,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로621번길 20 (소태동),,,,,0,122104277043,11901,0,20,0,,0,주건축물,113.94,64.78,56.85,125.83,125.83,110.44,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,1,0.9,125.83,0,0,0,0,0,0,0,0,19850516,        ,19850911,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 587-2번지,12210,11900,0,0587,0002,1065126667,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로621번길 18 (소태동),,,,,0,122104277043,11901,0,18,0,,0,주건축물,128,70.02,54.7,134.88,134.88,105.38,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,1,0.81,134.88,0,0,0,0,0,0,0,0,19830805,,19831220,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 587-2번지,12210,11900,0,0587,0002,1065126668,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로621번길 18 (소태동),,,,,0,122104277043,11901,0,18,,,1,부속건축물,0,0.81,0,0,0.81,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 587-3번지,12210,11900,0,0587,0003,1065126669,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로621번길 16 (소태동),,,,,0,122104277043,11901,0,16,,,0,주건축물,129.95,64.32,49.5,107.01,107.01,82.35,11,벽돌구조,시멘트벽돌조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,1,1,107.01,0,0,0,0,0,0,0,0,19850829,19850910,19860221,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 587-3번지,12210,11900,0,0587,0003,1065126670,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로621번길 16 (소태동),,,,,0,122104277043,11901,0,16,,,1,부속건축물,0,1,0,0,1,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 587-4번지,12210,11900,0,0587,0004,1065126671,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로621번길 14-2 (소태동),,,,,0,122104277043,11901,0,14,2,,0,주건축물,133,77.15,58.01,136.44,136.44,102.59,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,1,1.64,136.44,0,0,0,0,0,0,0,0,19830730,,19831220,,,,,,0,,0,0,,0,,0,20221028,0,
